StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2401,17,Male,1,0,13.55,12,No,3,Yes,No,No,No,2.5207,2
2402,17,Male,2,3,3.46,25,No,0,No,No,No,No,0.1362,4
2403,15,Male,0,2,6.89,11,No,3,Yes,No,No,No,1.9747,4
2404,16,Female,1,1,1.23,11,No,2,Yes,No,Yes,No,2.195,3
2405,16,Male,1,1,5.4,17,Yes,1,No,No,Yes,No,1.718,4
2406,18,Female,0,1,15.37,8,No,3,No,Yes,No,No,2.5103,2
2407,16,Male,0,2,17.7,16,Yes,2,No,Yes,Yes,No,2.435,3
2408,15,Male,1,2,4.43,20,No,2,Yes,Yes,No,No,1.3551,4
2409,17,Female,0,2,9.27,15,No,2,Yes,Yes,No,Yes,1.5453,4
2410,16,Female,3,3,9.41,16,No,1,Yes,No,No,Yes,1.619,4
2411,18,Female,2,2,17.47,20,Yes,3,No,No,No,No,2.0207,3
2412,16,Female,3,1,15.26,23,No,2,No,No,No,Yes,0.9836,4
2413,15,Female,0,1,10.26,7,No,1,Yes,No,No,Yes,2.0625,3
2414,18,Female,3,3,13.41,10,No,3,No,Yes,No,No,2.6442,2
2415,16,Female,0,1,16.95,23,No,0,Yes,Yes,No,No,1.3479,4
2416,18,Female,0,0,0.19,1,Yes,1,Yes,Yes,No,No,3.0553,1
2417,15,Male,0,2,8.06,7,No,2,No,Yes,No,No,2.5137,2
2418,17,Female,0,2,18.14,11,No,3,No,No,No,No,2.3404,3
2419,15,Female,1,3,14.81,20,No,4,No,No,No,No,1.5821,4
2420,15,Male,0,2,10.86,0,No,3,Yes,No,Yes,No,3.5655,0
2421,15,Female,0,0,10.59,22,No,2,Yes,Yes,No,No,1.6015,4
2422,15,Male,1,3,6.96,12,No,3,Yes,Yes,No,No,2.6373,2
2423,17,Male,0,1,10.41,21,No,2,No,No,No,Yes,0.9052,4
2424,17,Female,1,1,13.11,20,Yes,1,No,No,No,No,1.5768,4
2425,18,Male,0,2,8.37,16,No,4,Yes,No,Yes,No,1.7851,4
2426,16,Female,2,0,14.28,13,Yes,1,No,No,No,No,1.8801,4
2427,17,Male,2,2,17.22,13,No,2,Yes,Yes,No,No,2.5552,2
2428,17,Male,0,1,3.09,15,No,3,No,No,No,No,1.5743,4
2429,16,Male,0,2,9.03,16,No,3,No,No,Yes,No,1.8138,4
2430,17,Female,0,1,8.16,5,Yes,0,No,No,No,No,2.5845,2
2431,15,Female,2,2,13.75,25,No,0,No,Yes,No,Yes,0.5298,4
2432,15,Male,0,3,5.0,27,No,2,Yes,No,No,No,0.7147,4
2433,16,Male,0,1,12.81,6,No,2,No,No,No,Yes,2.7375,2
2434,18,Female,0,1,17.55,25,Yes,2,Yes,No,No,No,1.2705,4
2435,18,Female,0,1,8.36,25,No,2,No,No,No,No,0.7509,4
2436,16,Male,0,1,18.22,0,No,4,No,No,No,No,3.7526,0
2437,16,Male,2,2,19.86,24,No,1,No,Yes,Yes,No,1.1623,4
2438,15,Female,0,2,2.12,14,Yes,2,No,Yes,No,No,1.8715,4
2439,18,Female,0,1,4.66,19,Yes,2,No,No,No,No,1.0749,4
2440,17,Female,2,1,19.01,20,No,1,Yes,No,No,No,1.3128,4
2441,15,Female,2,1,19.17,17,No,1,No,Yes,No,No,1.7029,4
2442,16,Female,0,2,1.95,29,Yes,4,No,No,No,No,0.5404,4
2443,18,Male,0,1,0.3,27,Yes,3,No,No,No,No,0.3418,4
2444,17,Female,0,4,3.22,25,No,1,No,No,No,Yes,0.2697,4
2445,17,Male,3,2,19.92,12,Yes,3,No,No,No,No,2.5042,2
2446,15,Female,0,1,3.6,23,No,1,Yes,No,No,No,0.5304,4
2447,18,Male,3,2,10.05,29,No,3,No,Yes,Yes,No,0.8201,4
2448,18,Female,1,3,16.97,1,Yes,0,No,Yes,No,No,3.4085,1
2449,16,Female,1,2,0.41,18,No,3,Yes,No,No,No,1.3503,4
2450,18,Male,0,1,12.09,14,Yes,0,No,Yes,No,Yes,2.0297,3
2451,18,Male,0,1,5.54,11,No,2,No,No,Yes,No,1.7745,4
2452,15,Female,0,3,17.25,14,No,3,No,No,Yes,No,1.9919,4
2453,18,Female,0,2,5.67,24,Yes,1,No,No,Yes,No,0.754,4
2454,17,Female,1,2,13.74,17,No,2,No,No,No,No,1.4914,4
2455,15,Female,3,3,13.48,13,No,0,Yes,Yes,No,No,2.1574,3
2456,15,Female,1,3,4.43,5,Yes,3,Yes,Yes,No,Yes,3.1073,1
2457,16,Male,2,3,0.7,11,No,2,Yes,Yes,No,No,1.9996,4
2458,18,Male,0,0,8.18,19,No,2,No,No,No,Yes,1.3633,4
2459,16,Female,0,2,5.78,22,Yes,4,Yes,No,No,No,1.3069,4
2460,17,Male,0,2,16.18,29,No,2,No,No,No,No,0.5886,4
2461,15,Male,1,2,16.01,29,Yes,0,No,Yes,Yes,No,0.682,4
2462,15,Male,3,2,9.14,5,Yes,3,No,No,No,No,2.8186,2
2463,15,Female,1,1,12.13,25,No,3,No,No,Yes,No,0.7447,4
2464,17,Male,0,2,12.09,29,No,4,Yes,No,No,Yes,0.7252,4
2465,17,Female,0,2,16.54,8,Yes,1,Yes,No,No,No,2.9268,2
2466,16,Male,1,0,8.5,29,No,2,Yes,Yes,No,No,0.5523,4
2467,16,Female,0,2,5.51,24,No,3,Yes,Yes,No,No,1.2987,4
2468,16,Male,2,1,5.3,25,No,3,Yes,Yes,No,Yes,1.1867,4
2469,18,Female,2,1,10.72,3,No,3,No,Yes,No,Yes,3.3328,1
2470,15,Female,1,0,8.98,16,No,1,No,No,No,No,1.4891,4
2471,15,Male,0,2,8.8,1,Yes,1,Yes,No,Yes,No,3.3074,1
2472,16,Female,0,2,1.82,15,Yes,1,No,No,No,No,1.6109,4
2473,15,Female,0,2,14.37,23,No,4,Yes,Yes,No,No,2.0574,3
2474,16,Female,0,2,4.27,13,No,1,No,No,No,No,1.6737,4
2475,18,Female,0,3,3.94,25,No,2,No,No,Yes,No,0.4906,4
2476,18,Female,1,1,8.26,7,No,2,No,No,No,Yes,2.2317,3
2477,17,Female,1,1,4.56,13,Yes,2,Yes,No,Yes,No,2.2595,3
2478,18,Female,0,3,11.68,1,Yes,2,No,No,No,No,3.4545,1
2479,16,Female,0,1,7.43,15,Yes,3,Yes,No,No,No,2.1586,3
2480,18,Male,0,4,8.98,3,No,2,No,Yes,No,No,2.7479,2
2481,17,Male,0,3,10.74,0,No,1,Yes,No,No,Yes,3.3239,1
2482,15,Female,2,2,4.07,22,No,2,No,No,No,No,0.9098,4
2483,16,Female,0,4,3.12,19,No,3,No,Yes,No,No,1.1679,4
2484,15,Male,0,0,17.61,26,No,4,No,No,No,No,1.2204,4
2485,17,Male,0,1,8.67,13,Yes,3,No,No,Yes,No,2.3345,3
2486,17,Male,2,2,8.24,7,Yes,3,No,No,No,No,2.8447,2
2487,17,Female,1,1,0.71,24,Yes,2,Yes,No,No,No,0.9722,4
2488,15,Male,0,3,9.96,27,Yes,3,No,No,No,Yes,0.8564,4
2489,15,Female,1,0,11.08,24,No,4,No,No,No,No,0.9527,4
2490,15,Female,2,2,11.18,2,No,2,No,Yes,No,No,3.2353,1
2491,15,Male,3,2,14.14,4,No,0,No,No,No,No,2.5334,2
2492,17,Female,0,2,3.55,5,No,4,No,No,No,No,2.7724,2
2493,17,Female,2,1,5.04,21,No,3,No,No,No,No,0.9468,4
2494,16,Female,3,1,16.21,25,Yes,2,No,Yes,No,No,1.3155,4
2495,16,Female,3,3,18.94,7,No,4,No,Yes,Yes,No,3.3182,1
2496,15,Male,1,1,2.72,5,No,2,No,No,Yes,No,2.3311,3
2497,18,Male,1,3,9.95,5,No,2,Yes,No,No,No,2.906,2
2498,18,Female,0,2,4.28,3,No,3,No,Yes,Yes,No,3.3446,1
2499,17,Female,2,2,1.2,6,No,1,No,No,No,No,2.1682,3
2500,17,Male,1,2,6.51,29,No,3,No,No,No,Yes,0.2112,4
2501,17,Female,1,1,2.87,29,No,1,No,No,No,No,0.0,4
2502,16,Male,0,2,14.2,23,Yes,1,No,No,No,No,0.894,4
2503,16,Female,2,3,10.67,18,No,2,Yes,No,Yes,No,1.8308,4
2504,17,Female,2,2,2.88,6,No,2,No,No,No,No,2.4651,3
2505,17,Male,0,4,0.18,2,No,1,Yes,No,No,No,2.6505,2
2506,17,Male,2,2,16.16,7,Yes,4,No,No,No,No,3.162,1
2507,18,Male,1,1,3.52,0,No,2,Yes,No,No,No,2.9057,2
2508,16,Male,2,1,12.12,0,Yes,1,Yes,No,Yes,No,3.7327,0
2509,18,Female,0,4,6.74,13,Yes,2,No,Yes,No,No,2.1097,3
2510,18,Male,0,1,11.71,5,Yes,3,No,No,No,No,2.5466,2
2511,17,Female,3,3,6.31,9,No,2,No,No,No,Yes,2.1156,3
2512,17,Male,0,3,1.74,24,No,1,Yes,No,No,No,0.4838,4
2513,15,Male,2,1,4.46,27,No,1,No,No,No,No,0.0,4
2514,15,Female,0,0,3.76,13,No,2,No,No,No,No,1.8112,4
2515,18,Male,1,2,8.56,3,No,2,No,No,No,Yes,2.6742,2
2516,16,Male,0,1,13.17,5,Yes,3,No,No,Yes,No,3.1027,1
2517,17,Male,1,2,5.28,15,Yes,4,Yes,No,No,No,2.4329,3
2518,17,Male,0,2,0.24,27,No,1,Yes,Yes,Yes,No,0.5919,4
2519,18,Female,0,2,10.38,20,No,3,No,Yes,Yes,Yes,1.4198,4
2520,15,Female,0,2,12.12,27,Yes,4,No,Yes,Yes,No,1.365,4
2521,16,Male,0,1,19.26,0,No,4,No,No,No,No,3.5249,0
2522,15,Male,3,2,11.79,5,No,4,Yes,No,Yes,No,3.0562,1
2523,15,Male,3,1,9.42,8,No,3,Yes,Yes,No,No,2.5707,2
2524,15,Female,0,1,11.47,14,Yes,2,No,No,No,Yes,2.1348,3
2525,15,Female,2,2,18.56,11,No,2,No,Yes,No,Yes,2.3019,3
2526,17,Female,0,3,16.57,2,Yes,2,Yes,No,No,No,3.3544,1
2527,17,Female,1,1,6.46,10,No,3,No,No,Yes,No,2.2526,3
2528,15,Male,2,2,4.75,14,No,2,No,No,No,No,2.0598,3
2529,16,Male,3,2,5.25,2,No,1,No,No,No,No,2.705,2
2530,18,Male,0,1,10.09,13,No,1,No,No,No,No,1.8208,4
2531,16,Female,2,1,14.88,1,No,3,No,No,Yes,No,3.261,1
2532,16,Male,0,3,10.06,28,No,3,Yes,No,No,No,0.7415,4
2533,16,Female,3,2,1.36,3,Yes,2,No,No,Yes,Yes,2.9438,2
2534,15,Female,0,2,14.47,25,No,1,No,No,No,No,0.4475,4
2535,17,Male,1,2,16.12,18,Yes,3,No,No,No,No,1.8441,4
2536,16,Male,1,0,5.79,11,Yes,0,Yes,No,No,No,1.8992,4
2537,15,Male,1,2,13.28,1,Yes,2,No,No,No,No,3.3788,1
2538,16,Female,0,2,8.53,16,Yes,2,No,No,No,Yes,1.6666,4
2539,16,Female,3,2,17.78,2,No,4,No,No,No,No,3.3095,1
2540,15,Male,0,1,16.9,9,No,2,Yes,Yes,No,No,2.7618,2
2541,17,Male,1,0,10.51,15,Yes,2,No,No,No,Yes,2.0425,3
2542,17,Female,0,1,13.83,21,Yes,3,No,Yes,No,No,1.4875,4
2543,18,Male,0,4,17.67,8,Yes,2,No,Yes,No,Yes,2.874,2
2544,15,Female,1,2,9.91,10,No,1,No,No,No,No,2.0159,3
2545,18,Female,0,2,6.27,20,No,2,Yes,No,No,No,1.0703,4
2546,18,Male,0,0,15.07,14,No,4,Yes,No,No,No,2.6054,2
2547,18,Male,0,0,4.4,2,Yes,2,No,No,Yes,Yes,3.3634,1
2548,17,Male,0,2,7.77,15,No,3,No,Yes,No,No,2.1251,3
2549,15,Male,2,2,17.31,29,No,4,No,Yes,No,No,1.0507,4
2550,18,Female,2,2,14.49,20,No,3,No,No,No,Yes,1.5801,4
2551,15,Female,0,1,8.08,20,No,3,Yes,No,No,No,1.3971,4
2552,15,Female,0,2,4.29,20,No,3,No,Yes,No,No,1.1658,4
2553,17,Male,0,1,7.12,27,Yes,4,No,Yes,No,No,0.9621,4
2554,18,Female,0,1,5.68,11,Yes,4,Yes,No,No,No,2.3102,3
2555,18,Male,1,2,3.52,22,No,4,No,No,No,No,0.9358,4
2556,15,Male,1,1,14.87,4,No,3,No,No,No,Yes,2.938,2
2557,16,Male,0,1,5.04,6,Yes,2,Yes,No,No,Yes,2.7672,2
2558,17,Male,0,2,9.08,8,No,1,Yes,Yes,No,No,3.027,1
2559,17,Male,0,2,7.72,20,Yes,2,Yes,Yes,No,No,1.5364,4
2560,17,Male,2,3,19.64,17,No,4,Yes,Yes,Yes,No,2.4954,3
2561,17,Female,3,2,7.82,20,No,3,No,No,No,No,1.6156,4
2562,18,Male,0,0,1.6,7,No,2,No,Yes,No,No,2.2104,3
2563,18,Female,0,1,1.8,11,Yes,2,No,No,No,Yes,1.798,4
2564,16,Female,2,4,11.82,19,No,2,Yes,No,Yes,No,1.5663,4
2565,17,Male,3,2,11.99,1,No,2,No,No,No,No,2.9214,2
2566,17,Male,0,2,8.38,9,No,3,No,No,No,No,2.5197,2
2567,15,Male,0,0,8.64,18,No,2,Yes,No,No,No,1.4892,4
2568,18,Female,0,2,1.08,8,No,1,No,No,No,No,1.6636,4
2569,17,Male,1,0,10.33,24,No,2,No,No,No,No,0.7738,4
2570,16,Female,0,2,10.09,23,No,1,No,Yes,No,No,0.8916,4
2571,16,Male,0,3,2.99,7,No,4,No,No,No,No,2.2151,3
2572,18,Male,1,4,2.08,23,No,2,No,No,No,No,0.6515,4
2573,16,Female,0,2,2.47,23,No,4,No,No,No,No,0.974,4
2574,16,Female,2,2,2.02,23,No,1,No,Yes,No,No,0.3414,4
2575,18,Male,0,3,12.19,0,No,1,No,No,No,No,2.7735,2
2576,17,Female,0,2,3.93,5,No,3,No,No,No,No,2.4979,3
2577,17,Female,1,0,5.03,11,No,3,No,Yes,No,Yes,2.0764,3
2578,16,Female,0,2,3.47,24,No,2,No,No,Yes,No,0.7734,4
2579,16,Female,3,1,19.16,23,No,1,No,No,Yes,No,0.9882,4
2580,17,Female,1,2,17.09,18,No,0,No,Yes,No,No,1.3776,4
2581,18,Male,0,2,4.61,26,No,3,Yes,No,No,No,0.4766,4
2582,16,Male,2,2,6.55,16,No,1,Yes,Yes,No,No,1.8362,4
2583,15,Female,0,1,4.2,1,Yes,2,No,No,No,No,2.924,2
2584,18,Male,3,1,9.84,10,Yes,3,No,No,No,Yes,2.2888,3
2585,16,Male,0,2,0.39,17,No,0,No,No,No,No,0.8221,4
2586,16,Female,1,3,13.43,22,No,1,Yes,Yes,No,No,1.4675,4
2587,15,Male,0,2,10.46,27,Yes,0,Yes,No,No,No,0.6545,4
2588,15,Female,0,1,17.97,21,Yes,4,No,No,Yes,No,1.8263,4
2589,17,Female,2,3,3.29,10,No,2,Yes,No,Yes,No,2.1676,3
2590,18,Male,2,3,16.08,17,No,4,Yes,No,No,No,1.8126,4
2591,18,Female,0,1,15.84,7,No,1,No,Yes,No,No,3.0101,1
2592,17,Female,0,0,2.54,14,No,3,No,Yes,No,No,2.1367,3
2593,18,Female,2,2,7.97,8,No,1,No,No,Yes,No,2.2968,3
2594,18,Female,3,3,3.4,14,No,2,No,No,No,No,1.4997,4
2595,18,Female,0,4,5.09,6,Yes,3,No,No,No,No,2.5276,2
2596,18,Male,0,3,5.26,19,No,3,Yes,No,No,No,1.3788,4
2597,18,Male,0,2,11.12,12,No,3,No,Yes,No,No,2.462,3
2598,15,Female,2,2,8.23,12,No,3,No,No,No,Yes,2.1427,3
2599,18,Female,0,0,18.95,0,No,1,Yes,No,Yes,No,3.4785,1
2600,15,Male,0,1,2.53,19,No,2,No,No,No,No,1.136,4
2601,18,Female,2,2,19.47,3,No,2,No,No,No,No,3.3156,1
2602,17,Male,0,2,4.61,23,No,3,No,No,Yes,No,0.9453,4
2603,16,Female,0,2,15.46,3,No,1,No,Yes,Yes,No,3.3601,1
2604,15,Female,0,2,6.78,3,Yes,4,No,No,No,No,3.5834,0
2605,18,Female,0,1,2.86,12,No,2,Yes,No,No,Yes,2.2689,3
2606,17,Female,0,2,17.16,1,No,3,No,No,Yes,Yes,3.3946,1
2607,16,Female,1,0,6.18,27,No,1,No,Yes,No,No,0.424,4
2608,15,Female,0,2,13.18,25,No,2,No,No,No,No,0.836,4
2609,16,Female,1,2,11.33,22,No,3,Yes,No,No,No,1.2861,4
2610,17,Male,2,2,9.44,14,No,2,Yes,No,No,No,2.1318,3
2611,15,Male,2,4,9.92,3,No,4,Yes,No,No,No,3.3087,1
2612,16,Male,0,1,14.64,26,No,3,No,Yes,No,No,0.9588,4
2613,18,Female,0,2,1.76,5,Yes,2,Yes,No,No,No,2.5398,2
2614,15,Female,0,1,13.36,2,No,3,Yes,No,No,No,3.0129,1
2615,16,Female,0,2,17.92,6,No,3,Yes,No,Yes,No,3.1675,1
2616,17,Female,0,3,1.16,5,No,3,No,No,No,Yes,1.9045,4
2617,17,Female,1,2,2.81,2,Yes,1,No,No,No,No,3.0333,1
2618,15,Female,0,3,14.33,3,No,2,No,Yes,Yes,No,3.4577,1
2619,16,Female,0,1,8.75,9,No,3,No,No,No,No,2.4503,3
2620,15,Male,0,3,8.07,29,Yes,3,Yes,Yes,No,No,1.1647,4
2621,15,Female,1,0,2.74,20,No,2,No,No,No,No,0.8271,4
2622,16,Male,0,3,10.14,8,No,1,No,Yes,No,No,2.3983,3
2623,16,Male,1,1,2.53,29,No,2,No,No,No,No,0.0,4
2624,18,Female,0,1,9.53,5,Yes,0,No,No,No,No,2.7578,2
2625,16,Female,2,2,15.27,28,Yes,3,No,No,No,No,0.3478,4
2626,17,Male,2,3,5.17,19,Yes,3,No,No,No,No,1.6767,4
2627,15,Male,0,0,9.62,26,Yes,2,Yes,No,No,No,0.5743,4
2628,15,Female,0,1,19.84,10,Yes,3,No,Yes,Yes,Yes,3.104,1
2629,17,Female,0,3,13.73,6,No,2,Yes,Yes,No,No,2.8021,2
2630,16,Male,0,1,16.83,17,Yes,3,No,No,Yes,No,2.1276,3
2631,17,Female,1,1,8.3,3,No,1,Yes,No,No,No,2.6883,2
2632,17,Female,2,2,15.36,4,No,2,No,No,No,No,2.7838,2
2633,18,Female,1,1,0.81,3,No,3,No,Yes,Yes,No,3.1338,1
2634,17,Male,2,3,2.46,3,No,1,No,No,Yes,No,2.6187,2
2635,15,Male,0,2,4.06,26,Yes,2,No,No,No,No,0.7717,4
2636,17,Male,0,2,8.04,12,No,2,No,Yes,Yes,No,2.2748,3
2637,15,Female,2,4,16.91,15,No,1,Yes,No,No,No,1.5396,4
2638,15,Female,0,2,6.93,24,No,1,No,Yes,No,Yes,1.1281,4
2639,15,Male,1,0,13.09,13,Yes,1,No,No,No,No,1.5956,4
2640,16,Male,0,1,14.19,10,No,4,Yes,Yes,Yes,No,3.1385,1
2641,18,Male,0,2,11.72,28,No,3,No,No,Yes,Yes,0.7989,4
2642,15,Female,3,1,7.14,1,No,2,No,No,No,No,2.9729,2
2643,15,Male,0,3,11.54,21,No,3,Yes,Yes,No,Yes,1.5562,4
2644,16,Male,3,2,6.85,13,No,0,No,No,Yes,No,1.8527,4
2645,15,Female,3,1,1.68,23,No,2,Yes,No,No,No,0.975,4
2646,17,Female,2,2,19.86,23,Yes,1,Yes,No,No,No,1.3914,4
2647,17,Female,1,2,2.54,26,No,1,Yes,No,No,No,0.2365,4
2648,18,Male,1,3,1.45,6,No,3,Yes,Yes,No,No,2.6299,2
2649,15,Female,2,3,17.57,25,No,1,No,No,No,Yes,0.5296,4
2650,16,Female,0,2,6.04,10,No,3,No,Yes,No,Yes,2.3191,3
2651,17,Male,0,2,13.01,3,No,2,Yes,No,No,No,2.759,2
2652,16,Female,1,2,6.58,6,No,0,No,No,No,No,2.0961,3
2653,16,Male,0,2,7.83,28,No,3,No,Yes,No,No,0.7455,4
2654,17,Male,0,1,5.24,15,Yes,2,Yes,No,No,No,1.7947,4
2655,16,Female,0,1,6.86,25,No,2,No,Yes,No,No,0.7013,4
2656,17,Female,1,2,8.21,5,No,1,No,No,No,No,2.4579,3
2657,16,Female,2,1,14.41,26,No,0,No,No,No,No,0.4291,4
2658,17,Female,0,0,10.23,5,No,4,No,No,Yes,No,3.0169,1
2659,15,Female,3,2,18.87,1,No,2,No,No,No,No,3.6183,0
2660,18,Female,1,0,0.84,23,No,0,Yes,No,No,No,0.4258,4
2661,17,Male,2,2,10.06,7,Yes,3,Yes,No,No,No,2.736,2
2662,17,Male,1,2,11.68,29,No,1,Yes,No,No,Yes,0.2234,4
2663,18,Female,2,4,18.4,26,No,1,No,No,Yes,No,1.0117,4
2664,17,Male,0,2,0.98,6,Yes,1,No,No,No,No,2.5734,2
2665,17,Female,2,0,11.47,26,No,2,No,No,No,Yes,0.2001,4
2666,16,Male,0,2,17.07,24,Yes,0,No,No,No,No,0.8026,4
2667,18,Male,2,3,4.84,23,No,2,No,No,No,Yes,0.5396,4
2668,15,Male,3,4,17.53,13,No,3,No,No,Yes,No,2.4816,3
2669,17,Female,0,2,0.38,8,No,1,No,No,No,Yes,1.6338,4
2670,18,Male,0,1,14.65,14,Yes,2,No,No,No,No,2.4015,3
2671,16,Female,2,3,18.66,24,Yes,2,Yes,No,Yes,No,1.2659,4
2672,15,Male,0,1,13.14,21,No,2,No,Yes,No,No,1.2663,4
2673,18,Male,2,2,8.78,17,No,4,Yes,No,No,No,1.6225,4
2674,15,Male,0,2,0.9,11,No,2,No,No,No,No,1.8583,4
2675,15,Male,0,0,18.4,22,No,0,No,Yes,No,No,0.6404,4
2676,15,Male,3,1,9.41,18,No,2,No,No,Yes,No,1.3979,4
2677,17,Female,1,1,0.58,12,No,1,No,No,No,No,1.4292,4
2678,17,Female,2,2,13.8,6,No,3,No,Yes,Yes,No,2.9347,2
2679,16,Male,0,3,9.64,24,No,0,No,No,No,No,0.6328,4
2680,16,Male,1,1,2.49,9,No,1,Yes,Yes,No,Yes,2.5653,2
2681,18,Male,1,3,4.29,29,Yes,2,No,Yes,No,No,0.398,4
2682,16,Male,1,0,1.29,9,Yes,1,No,No,No,No,2.0646,3
2683,15,Female,1,2,11.49,1,No,2,No,Yes,No,No,3.1211,1
2684,15,Male,1,0,12.44,13,Yes,1,No,Yes,No,No,1.9206,4
2685,17,Female,0,3,10.11,12,No,4,Yes,No,Yes,No,2.3299,3
2686,15,Male,0,2,16.34,21,Yes,1,No,Yes,No,No,1.272,4
2687,18,Female,2,2,17.22,28,No,4,No,No,No,No,1.0664,4
2688,15,Male,0,3,12.31,5,No,2,No,No,Yes,No,2.9054,2
2689,15,Male,1,2,0.26,8,Yes,3,Yes,No,Yes,Yes,2.567,2
2690,18,Female,0,4,13.9,12,No,1,No,No,No,Yes,1.6944,4
2691,16,Male,1,2,8.36,8,Yes,3,Yes,No,Yes,No,2.8014,2
2692,16,Male,2,3,11.31,12,Yes,2,No,No,No,Yes,1.8136,4
2693,18,Male,0,2,12.98,4,Yes,2,Yes,No,No,No,3.3433,1
2694,17,Female,0,1,7.0,13,No,3,Yes,No,Yes,No,2.1847,3
2695,15,Male,0,2,18.34,4,No,2,Yes,No,No,No,3.4922,1
2696,18,Male,1,1,2.68,8,No,2,No,No,Yes,No,1.8137,4
2697,15,Female,2,2,13.43,7,Yes,0,No,No,Yes,Yes,2.7725,2
2698,17,Female,0,2,0.09,6,No,1,No,Yes,No,No,2.44,3
2699,15,Female,2,2,18.49,7,No,2,No,No,No,No,2.8685,2
2700,18,Male,0,0,2.25,21,No,0,No,No,No,No,0.5166,4
2701,15,Male,0,1,1.9,2,No,1,Yes,No,No,No,2.8915,2
2702,16,Male,3,2,6.66,22,No,1,No,No,No,No,0.711,4
2703,17,Female,0,4,7.47,23,No,1,No,No,No,No,0.4244,4
2704,17,Male,0,1,4.29,14,Yes,2,Yes,Yes,Yes,No,2.2483,3
2705,17,Male,0,2,11.7,7,No,2,No,Yes,Yes,No,2.7155,2
2706,18,Female,0,2,8.86,0,Yes,4,Yes,No,No,No,4.0,0
2707,17,Female,0,2,0.68,6,No,2,Yes,No,No,No,2.6764,2
2708,16,Female,0,1,6.39,18,No,4,Yes,No,No,No,1.8547,4
2709,18,Female,1,2,16.21,1,No,3,Yes,No,No,No,3.5485,0
2710,16,Female,0,1,13.79,13,No,4,No,No,Yes,Yes,1.9523,4
2711,15,Male,1,4,14.5,17,No,3,No,No,No,No,1.8496,4
2712,15,Female,0,1,13.96,29,Yes,3,No,No,No,No,0.8752,4
2713,15,Male,0,1,6.22,14,No,2,No,No,Yes,No,1.7936,4
2714,15,Male,1,0,1.99,13,No,1,No,Yes,Yes,No,1.8557,4
2715,16,Female,3,1,5.45,23,No,1,Yes,No,No,No,0.5511,4
2716,18,Female,0,2,16.64,24,Yes,4,No,Yes,No,No,1.5804,4
2717,18,Female,2,1,19.61,18,No,4,No,No,Yes,Yes,1.8742,4
2718,17,Male,1,0,9.88,29,No,3,Yes,No,No,Yes,0.5152,4
2719,16,Female,1,2,0.19,18,No,3,No,No,No,No,1.3312,4
2720,15,Female,1,0,2.8,21,Yes,4,No,Yes,No,Yes,1.6218,4
2721,16,Female,0,0,6.44,26,No,2,No,Yes,No,Yes,0.3844,4
2722,17,Female,0,3,11.57,25,No,3,Yes,No,No,No,1.3636,4
2723,17,Female,1,2,1.5,16,No,2,Yes,No,No,No,1.4797,4
2724,16,Male,0,3,18.87,21,Yes,2,Yes,No,No,No,1.5812,4
2725,16,Male,3,3,7.3,27,No,0,No,No,No,No,0.0,4
2726,16,Male,0,2,18.25,18,Yes,2,Yes,No,No,No,1.8866,4
2727,18,Female,0,0,15.61,26,No,3,No,No,No,No,0.8635,4
2728,15,Female,2,2,15.11,15,No,2,No,No,No,No,1.4887,4
2729,16,Female,0,3,12.13,19,No,3,No,No,No,Yes,1.4729,4
2730,16,Male,1,2,12.54,24,Yes,2,No,No,Yes,No,1.3441,4
2731,16,Female,1,2,12.76,18,No,1,No,No,No,No,1.3647,4
2732,17,Female,3,1,12.57,0,Yes,3,Yes,No,No,No,3.8302,0
2733,17,Female,2,3,11.07,18,No,3,No,No,No,No,1.5974,4
2734,18,Male,1,2,19.73,6,Yes,1,No,Yes,Yes,No,3.3203,1
2735,15,Female,1,4,14.65,28,No,2,No,No,No,No,0.6487,4
2736,18,Male,3,1,15.54,22,No,2,No,No,No,No,1.0183,4
2737,15,Female,0,1,17.45,10,No,4,No,No,No,Yes,2.4408,3
2738,17,Male,0,1,4.31,4,No,3,Yes,Yes,No,No,3.1525,1
2739,17,Male,0,2,1.68,29,No,1,Yes,No,No,No,0.217,4
2740,17,Male,0,1,9.66,16,No,2,Yes,Yes,No,No,1.8116,4
2741,18,Female,1,0,10.28,10,No,3,Yes,No,No,No,2.778,2
2742,16,Female,1,4,16.58,23,No,3,No,No,No,Yes,1.2238,4
2743,16,Male,1,0,8.88,25,No,3,Yes,No,No,No,1.1019,4
2744,17,Male,0,3,11.42,7,No,1,No,No,No,No,2.0602,3
2745,16,Female,2,1,10.54,9,No,3,No,No,No,No,2.5244,2
2746,16,Female,0,3,0.76,11,No,3,No,No,No,No,1.9665,4
2747,18,Male,1,2,12.3,9,No,3,No,No,No,No,2.8415,2
2748,15,Female,1,3,16.56,12,No,2,No,No,No,No,2.2,3
2749,17,Female,0,3,3.15,25,Yes,3,No,No,No,No,0.9253,4
2750,17,Female,0,0,11.89,17,Yes,3,No,No,Yes,No,1.8426,4
2751,18,Female,0,0,11.87,9,No,3,Yes,No,No,No,2.6696,2
2752,18,Male,2,1,3.28,18,No,2,No,No,No,No,1.3277,4
